# {
#     "command": "/home/pjewell/majiq/env_3.8/bin/voila modulize output/build/splicegraph.sql output/heterogen/HepG2_SRSF4KD-HepG2_NT.het.voila output/heterogen/HepG2_SRSF4KD-K562_NT.het.voila output/heterogen/K562_NT-HepG2_NT.het.voila output/heterogen/K562_SRSF4KD-HepG2_NT.het.voila output/heterogen/K562_SRSF4KD-HepG2_SRSF4KD.het.voila output/heterogen/K562_SRSF4KD-K562_NT.het.voila -d output/modulized --overwrite",
#     "het_IQR_nonchanging_threshold": 0.1,
#     "het_changing_threshold": 0.2,
#     "het_nonchanging_threshold": 0.05,
#     "het_pvalue_changing_threshold": 0.05,
#     "het_pvalue_nonchanging_threshold": 0.05,
#     "voila_version": "2.2.0"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	module_event_combination	denovo	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	HepG2_SRSF4KD_het_median_psi	HepG2_NT_het_median_psi	HepG2_SRSF4KD-HepG2_NT_het_median_dpsi	HepG2_SRSF4KD-HepG2_NT_het_infoscore	HepG2_SRSF4KD-HepG2_NT_het_tnom	HepG2_SRSF4KD-HepG2_NT_het_ttest	HepG2_SRSF4KD-HepG2_NT_het_wilcoxon	K562_NT_het_median_psi	HepG2_SRSF4KD-K562_NT_het_median_dpsi	HepG2_SRSF4KD-K562_NT_het_infoscore	HepG2_SRSF4KD-K562_NT_het_tnom	HepG2_SRSF4KD-K562_NT_het_ttest	HepG2_SRSF4KD-K562_NT_het_wilcoxon	K562_NT-HepG2_NT_het_median_dpsi	K562_NT-HepG2_NT_het_infoscore	K562_NT-HepG2_NT_het_tnom	K562_NT-HepG2_NT_het_ttest	K562_NT-HepG2_NT_het_wilcoxon	K562_SRSF4KD_het_median_psi	K562_SRSF4KD-HepG2_NT_het_median_dpsi	K562_SRSF4KD-HepG2_NT_het_infoscore	K562_SRSF4KD-HepG2_NT_het_tnom	K562_SRSF4KD-HepG2_NT_het_ttest	K562_SRSF4KD-HepG2_NT_het_wilcoxon	K562_SRSF4KD-HepG2_SRSF4KD_het_median_dpsi	K562_SRSF4KD-HepG2_SRSF4KD_het_infoscore	K562_SRSF4KD-HepG2_SRSF4KD_het_tnom	K562_SRSF4KD-HepG2_SRSF4KD_het_ttest	K562_SRSF4KD-HepG2_SRSF4KD_het_wilcoxon	K562_SRSF4KD-K562_NT_het_median_dpsi	K562_SRSF4KD-K562_NT_het_infoscore	K562_SRSF4KD-K562_NT_het_tnom	K562_SRSF4KD-K562_NT_het_ttest	K562_SRSF4KD-K562_NT_het_wilcoxon
gene:ENSG00000084652_1	gene:ENSG00000084652	TXLNA	1	+	gene:ENSG00000084652:t:32181242-32181577	gene:ENSG00000084652_1_CE_2	True	cassette^2|alt3^1	True	C2_C1	32179776-32181242	False	False	True	0.225	0.108	0.117	0.552	0.424	0.451	0.61	0.515	-0.29	0.079	0.143	0.023	0.111	0.407	0.026	0.048	0.01	0.009	0.488	0.379	0.01	0.01	0.0	0.01	0.262	0.029	0.029	0.003	0.029	-0.028	0.746	0.992	0.602	1.0
gene:ENSG00000084652_1	gene:ENSG00000084652	TXLNA	1	+	gene:ENSG00000084652:t:32181242-32181577	gene:ENSG00000084652_1_CE_2	True	cassette^2|alt3^1	False	C2_A	32180514-32181242	False	False	True	0.775	0.892	-0.117	0.552	0.424	0.451	0.61	0.485	0.29	0.079	0.143	0.023	0.111	-0.407	0.026	0.048	0.01	0.009	0.512	-0.379	0.01	0.01	0.0	0.01	-0.262	0.029	0.029	0.003	0.029	0.028	0.746	0.992	0.602	1.0
gene:ENSG00000084652_1	gene:ENSG00000084652	TXLNA	1	+	gene:ENSG00000084652:s:32179686-32179776	gene:ENSG00000084652_1_A3_1	True	cassette^2|alt3^1	False	Proximal	32179776-32180314	False	False	True	0.82	0.908	-0.088	0.181	0.424	0.071	0.067	0.715	0.106	0.079	0.143	0.04	0.063	-0.193	0.004	0.004	0.0	0.004	0.688	-0.22	0.01	0.01	0.0	0.01	-0.132	0.029	0.029	0.006	0.029	-0.027	0.286	0.563	0.087	0.111
gene:ENSG00000084652_1	gene:ENSG00000084652	TXLNA	1	+	gene:ENSG00000084652:s:32179686-32179776	gene:ENSG00000084652_1_A3_1	True	cassette^2|alt3^1	True	Distal	32179776-32180332	False	False	False	0.053	0.011	0.042	0.095	0.095	0.032	0.038	0.021	0.032	0.143	0.143	0.027	0.063	0.01	0.714	0.998	0.941	0.931	0.025	0.015	0.348	0.424	0.611	0.61	-0.028	0.657	0.771	0.157	0.2	0.004	0.468	0.563	0.564	0.413
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:s:5219309-5219467	gene:ENSG00000105426_1_CE_1	True	cassette^1|ir^3|multi_exon_spanning^2	True	C1_C2	5218532-5219310	False	True	True	0.34	0.366	-0.026	0.348	0.424	0.293	0.476	0.21	0.13	0.016	0.016	0.009	0.016	-0.156	0.004	0.004	0.0	0.004	0.116	-0.249	0.01	0.01	0.0	0.01	-0.223	0.029	0.029	0.001	0.029	-0.093	0.016	0.016	0.006	0.016
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:s:5219309-5219467	gene:ENSG00000105426_1_CE_1	True	cassette^1|ir^3|multi_exon_spanning^2	False	C1_A	5218798-5219310	False	True	True	0.656	0.623	0.033	0.348	0.424	0.251	0.352	0.784	-0.128	0.016	0.016	0.013	0.016	0.161	0.004	0.004	0.0	0.004	0.875	0.253	0.01	0.01	0.0	0.01	0.22	0.029	0.029	0.001	0.029	0.091	0.016	0.016	0.005	0.016
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:t:5218420-5218534	gene:ENSG00000105426_1_CE_1	True	cassette^1|ir^3|multi_exon_spanning^2	True	C2_C1	5218532-5219310	False	True	True	0.284	0.342	-0.058	0.01	0.01	0.012	0.01	0.19	0.094	0.016	0.016	0.005	0.016	-0.152	0.004	0.004	0.0	0.004	0.101	-0.242	0.01	0.01	0.0	0.01	-0.183	0.029	0.029	0.0	0.029	-0.09	0.016	0.016	0.003	0.016
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:t:5218420-5218534	gene:ENSG00000105426_1_CE_1	True	cassette^1|ir^3|multi_exon_spanning^2	False	C2_A	5218532-5218787	False	True	True	0.648	0.583	0.065	0.01	0.01	0.026	0.01	0.693	-0.045	0.468	0.563	0.195	0.286	0.11	0.004	0.004	0.007	0.004	0.845	0.262	0.01	0.01	0.0	0.01	0.197	0.029	0.029	0.001	0.029	0.152	0.079	0.143	0.008	0.032
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:t:5218420-5218534	gene:ENSG00000105426_1_AI_1	True	cassette^1|ir^3|multi_exon_spanning^2	False	C2_C1_intron	5218535-5218786	False	False	False	0.064	0.07	-0.006	0.181	0.424	0.475	0.257	0.118	-0.054	0.079	0.143	0.055	0.111	0.048	0.186	0.238	0.162	0.177	0.054	-0.015	0.552	0.424	0.472	0.476	-0.009	0.771	0.771	0.823	0.686	-0.064	0.143	0.143	0.063	0.063
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:t:5218420-5218534	gene:ENSG00000105426_1_AI_1	True	cassette^1|ir^3|multi_exon_spanning^2	False	C2_C1_spliced	5218532-5218787	False	False	True	0.648	0.583	0.065	0.01	0.01	0.026	0.01	0.693	-0.045	0.468	0.563	0.195	0.286	0.11	0.004	0.004	0.007	0.004	0.845	0.262	0.01	0.01	0.0	0.01	0.197	0.029	0.029	0.001	0.029	0.152	0.079	0.143	0.008	0.032
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:t:5218420-5218534	gene:ENSG00000105426_1_AI_2	True	cassette^1|ir^3|multi_exon_spanning^2	False	C2_C1_intron	5218535-5218786	False	False	False	0.064	0.07	-0.006	0.181	0.424	0.475	0.257	0.118	-0.054	0.079	0.143	0.055	0.111	0.048	0.186	0.238	0.162	0.177	0.054	-0.015	0.552	0.424	0.472	0.476	-0.009	0.771	0.771	0.823	0.686	-0.064	0.143	0.143	0.063	0.063
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:t:5218420-5218534	gene:ENSG00000105426_1_AI_2	True	cassette^1|ir^3|multi_exon_spanning^2	True	C2_C1_spliced	5218532-5219310	False	False	True	0.284	0.342	-0.058	0.01	0.01	0.012	0.01	0.19	0.094	0.016	0.016	0.005	0.016	-0.152	0.004	0.004	0.0	0.004	0.101	-0.242	0.01	0.01	0.0	0.01	-0.183	0.029	0.029	0.0	0.029	-0.09	0.016	0.016	0.003	0.016
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:t:5218787-5218964	gene:ENSG00000105426_1_AI_3	True	cassette^1|ir^3|multi_exon_spanning^2	False	C2_C1_intron	5218965-5219298	False	False	False	0.094	0.08	0.014	0.752	0.924	0.599	0.914	0.087	0.007	0.746	0.992	0.726	0.556	0.007	0.357	0.688	0.749	0.792	0.051	-0.029	0.01	0.01	0.043	0.01	-0.043	0.029	0.029	0.024	0.029	-0.036	0.016	0.016	0.005	0.016
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:t:5218787-5218964	gene:ENSG00000105426_1_AI_3	True	cassette^1|ir^3|multi_exon_spanning^2	False	C2_C1_spliced	5218798-5219310	False	False	False	0.9	0.908	-0.009	0.752	0.924	0.498	0.914	0.871	0.028	0.079	0.143	0.099	0.063	-0.037	0.357	0.688	0.744	0.537	0.939	0.03	0.01	0.01	0.044	0.01	0.039	0.029	0.029	0.022	0.029	0.067	0.016	0.016	0.0	0.016
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:s:5219309-5219467	gene:ENSG00000105426_1_MES_1	True	cassette^1|ir^3|multi_exon_spanning^2	True	C1_C2	5218532-5219310	False	False	True	0.34	0.366	-0.026	0.348	0.424	0.293	0.476	0.21	0.13	0.016	0.016	0.009	0.016	-0.156	0.004	0.004	0.0	0.004	0.116	-0.249	0.01	0.01	0.0	0.01	-0.223	0.029	0.029	0.001	0.029	-0.093	0.016	0.016	0.006	0.016
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:s:5219309-5219467	gene:ENSG00000105426_1_MES_1	True	cassette^1|ir^3|multi_exon_spanning^2		C1_A		False	False	True	0.34	0.366	-0.026	0.348	0.424	0.293	0.476	0.21	0.13	0.016	0.016	0.009	0.016	-0.156	0.004	0.004	0.0	0.004	0.116	-0.249	0.01	0.01	0.0	0.01	-0.223	0.029	0.029	0.001	0.029	-0.093	0.016	0.016	0.006	0.016
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:t:5218420-5218534	gene:ENSG00000105426_1_MES_1	True	cassette^1|ir^3|multi_exon_spanning^2	True	C2_C1	5218532-5219310	False	False	True	0.284	0.342	-0.058	0.01	0.01	0.012	0.01	0.19	0.094	0.016	0.016	0.005	0.016	-0.152	0.004	0.004	0.0	0.004	0.101	-0.242	0.01	0.01	0.0	0.01	-0.183	0.029	0.029	0.0	0.029	-0.09	0.016	0.016	0.003	0.016
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:t:5218420-5218534	gene:ENSG00000105426_1_MES_1	True	cassette^1|ir^3|multi_exon_spanning^2	False	A_C2	5218532-5218787	False	False	True	0.284	0.342	-0.058	0.01	0.01	0.012	0.01	0.19	0.094	0.016	0.016	0.005	0.016	-0.152	0.004	0.004	0.0	0.004	0.101	-0.242	0.01	0.01	0.0	0.01	-0.183	0.029	0.029	0.0	0.029	-0.09	0.016	0.016	0.003	0.016
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:s:5219309-5219467	gene:ENSG00000105426_1_MES_2	True	cassette^1|ir^3|multi_exon_spanning^2	True	C1_C2	5218532-5219310	False	False	True	0.34	0.366	-0.026	0.348	0.424	0.293	0.476	0.21	0.13	0.016	0.016	0.009	0.016	-0.156	0.004	0.004	0.0	0.004	0.116	-0.249	0.01	0.01	0.0	0.01	-0.223	0.029	0.029	0.001	0.029	-0.093	0.016	0.016	0.006	0.016
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:s:5219309-5219467	gene:ENSG00000105426_1_MES_2	True	cassette^1|ir^3|multi_exon_spanning^2		C1_A		False	False	True	0.34	0.366	-0.026	0.348	0.424	0.293	0.476	0.21	0.13	0.016	0.016	0.009	0.016	-0.156	0.004	0.004	0.0	0.004	0.116	-0.249	0.01	0.01	0.0	0.01	-0.223	0.029	0.029	0.001	0.029	-0.093	0.016	0.016	0.006	0.016
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:t:5218420-5218534	gene:ENSG00000105426_1_MES_2	True	cassette^1|ir^3|multi_exon_spanning^2	True	C2_C1	5218532-5219310	False	False	True	0.284	0.342	-0.058	0.01	0.01	0.012	0.01	0.19	0.094	0.016	0.016	0.005	0.016	-0.152	0.004	0.004	0.0	0.004	0.101	-0.242	0.01	0.01	0.0	0.01	-0.183	0.029	0.029	0.0	0.029	-0.09	0.016	0.016	0.003	0.016
gene:ENSG00000105426_1	gene:ENSG00000105426	PTPRS	19	-	gene:ENSG00000105426:t:5218420-5218534	gene:ENSG00000105426_1_MES_2	True	cassette^1|ir^3|multi_exon_spanning^2	False	A_C2	5218535-5218786	False	False	True	0.284	0.342	-0.058	0.01	0.01	0.012	0.01	0.19	0.094	0.016	0.016	0.005	0.016	-0.152	0.004	0.004	0.0	0.004	0.101	-0.242	0.01	0.01	0.0	0.01	-0.183	0.029	0.029	0.0	0.029	-0.09	0.016	0.016	0.003	0.016
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:s:101205435-101205732	gene:ENSG00000120963_1_CE_1	True	cassette^2|ir^3|multi_exon_spanning^3	False	C1_C2	101201743-101205435	False	False	False	0.989	0.991	-0.002	0.752	1.0	0.691	1.0	0.972	0.017	0.079	0.143	0.044	0.032	-0.019	0.108	0.238	0.107	0.429	0.952	-0.038	0.095	0.095	0.055	0.038	-0.037	0.229	0.229	0.046	0.057	-0.02	0.143	0.143	0.146	0.286
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:s:101205435-101205732	gene:ENSG00000120963_1_CE_1	True	cassette^2|ir^3|multi_exon_spanning^3	False	C1_A	101202447-101205435	False	False	False	0.009	0.007	0.002	1.0	1.0	0.849	0.914	0.015	-0.006	0.143	0.143	0.464	0.286	0.008	0.108	0.238	0.3	0.126	0.031	0.024	0.048	0.095	0.066	0.038	0.022	0.229	0.229	0.075	0.057	0.016	0.016	0.016	0.112	0.016
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101201716-101201743	gene:ENSG00000120963_1_CE_1	True	cassette^2|ir^3|multi_exon_spanning^3	False	C2_C1	101201743-101205435	False	False	True	0.875	0.917	-0.042	0.348	0.424	0.203	0.257	0.686	0.189	0.016	0.016	0.002	0.016	-0.231	0.004	0.004	0.001	0.004	0.697	-0.22	0.01	0.01	0.003	0.01	-0.178	0.029	0.029	0.005	0.029	0.011	0.937	0.992	0.559	0.73
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101201716-101201743	gene:ENSG00000120963_1_CE_1	True	cassette^2|ir^3|multi_exon_spanning^3	False	C2_A	101201743-101202333	False	False	False	0.11	0.075	0.035	0.348	0.424	0.367	0.352	0.257	-0.147	0.079	0.143	0.012	0.032	0.182	0.004	0.004	0.003	0.004	0.262	0.187	0.01	0.01	0.002	0.01	0.152	0.029	0.029	0.013	0.029	0.005	1.0	0.992	0.853	0.905
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:s:101205435-101205732	gene:ENSG00000120963_1_CE_2	True	cassette^2|ir^3|multi_exon_spanning^3	False	C1_C2	101202447-101205435	False	False	False	0.009	0.007	0.002	1.0	1.0	0.849	0.914	0.015	-0.006	0.143	0.143	0.464	0.286	0.008	0.108	0.238	0.3	0.126	0.031	0.024	0.048	0.095	0.066	0.038	0.022	0.229	0.229	0.075	0.057	0.016	0.016	0.016	0.112	0.016
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:s:101205435-101205732	gene:ENSG00000120963_1_CE_2	True	cassette^2|ir^3|multi_exon_spanning^3	False	C1_A	101204693-101205435	False	False	False	0.002	0.004	-0.002	0.181	0.424	0.219	0.257	0.011	-0.009	0.016	0.016	0.005	0.016	0.007	0.026	0.048	0.26	0.082	0.014	0.011	0.552	0.424	0.233	0.352	0.012	0.029	0.029	0.042	0.029	0.004	0.563	0.563	0.73	0.73
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101202333-101202452	gene:ENSG00000120963_1_CE_2	True	cassette^2|ir^3|multi_exon_spanning^3	False	C2_C1	101202447-101205435	False	False	False	0.198							0.041	0.157	0.095	0.095	0.279	0.095						0.12						-0.078	0.733	0.733	0.468	0.533	0.079	0.079	0.143	0.011	0.032
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101202333-101202452	gene:ENSG00000120963_1_CE_2	True	cassette^2|ir^3|multi_exon_spanning^3	False	C2_A	101202447-101204650	False	False	False	0.062							0.062	-0.0	0.952	1.0	0.768	1.0						0.07						0.008	0.733	0.733	0.452	0.533	0.008	0.746	0.992	0.587	0.556
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101202333-101202452	gene:ENSG00000120963_1_AI_1	True	cassette^2|ir^3|multi_exon_spanning^3	False	C2_C1_intron	101202453-101204649	False	False	False	0.711							0.891	-0.18	0.286	0.619	0.108	0.19						0.797						0.085	0.4	0.733	0.301	0.267	-0.095	0.079	0.143	0.132	0.111
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101202333-101202452	gene:ENSG00000120963_1_AI_1	True	cassette^2|ir^3|multi_exon_spanning^3	False	C2_C1_spliced	101202447-101204650	False	False	False	0.062							0.062	-0.0	0.952	1.0	0.768	1.0						0.07						0.008	0.733	0.733	0.452	0.533	0.008	0.746	0.992	0.587	0.556
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101202333-101202452	gene:ENSG00000120963_1_AI_2	True	cassette^2|ir^3|multi_exon_spanning^3	False	C2_C1_intron	101202453-101204649	False	False	False	0.711							0.891	-0.18	0.286	0.619	0.108	0.19						0.797						0.085	0.4	0.733	0.301	0.267	-0.095	0.079	0.143	0.132	0.111
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101202333-101202452	gene:ENSG00000120963_1_AI_2	True	cassette^2|ir^3|multi_exon_spanning^3	False	C2_C1_spliced	101202447-101205435	False	False	False	0.198							0.041	0.157	0.095	0.095	0.279	0.095						0.12						-0.078	0.733	0.733	0.468	0.533	0.079	0.079	0.143	0.011	0.032
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101204650-101204779	gene:ENSG00000120963_1_AI_3	True	cassette^2|ir^3|multi_exon_spanning^3	False	C2_C1_intron	101204780-101205210	False	False	False								0.906											0.847											-0.059	0.286	0.619	0.096	0.19
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101204650-101204779	gene:ENSG00000120963_1_AI_3	True	cassette^2|ir^3|multi_exon_spanning^3	False	C2_C1_spliced	101204693-101205435	False	False	False								0.072											0.141											0.069	0.286	0.619	0.067	0.19
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:s:101205435-101205732	gene:ENSG00000120963_1_MES_1	True	cassette^2|ir^3|multi_exon_spanning^3	False	C1_C2	101201743-101205435	False	False	False	0.989	0.991	-0.002	0.752	1.0	0.691	1.0	0.972	0.017	0.079	0.143	0.044	0.032	-0.019	0.108	0.238	0.107	0.429	0.952	-0.038	0.095	0.095	0.055	0.038	-0.037	0.229	0.229	0.046	0.057	-0.02	0.143	0.143	0.146	0.286
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:s:101205435-101205732	gene:ENSG00000120963_1_MES_1	True	cassette^2|ir^3|multi_exon_spanning^3		C1_A		False	False	False	0.989	0.991	-0.002	0.752	1.0	0.691	1.0	0.972	0.017	0.079	0.143	0.044	0.032	-0.019	0.108	0.238	0.107	0.429	0.952	-0.038	0.095	0.095	0.055	0.038	-0.037	0.229	0.229	0.046	0.057	-0.02	0.143	0.143	0.146	0.286
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101201716-101201743	gene:ENSG00000120963_1_MES_1	True	cassette^2|ir^3|multi_exon_spanning^3	False	C2_C1	101201743-101205435	False	False	True	0.875	0.917	-0.042	0.348	0.424	0.203	0.257	0.686	0.189	0.016	0.016	0.002	0.016	-0.231	0.004	0.004	0.001	0.004	0.697	-0.22	0.01	0.01	0.003	0.01	-0.178	0.029	0.029	0.005	0.029	0.011	0.937	0.992	0.559	0.73
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101201716-101201743	gene:ENSG00000120963_1_MES_1	True	cassette^2|ir^3|multi_exon_spanning^3	False	A_C2	101201743-101202333	False	False	True	0.875	0.917	-0.042	0.348	0.424	0.203	0.257	0.686	0.189	0.016	0.016	0.002	0.016	-0.231	0.004	0.004	0.001	0.004	0.697	-0.22	0.01	0.01	0.003	0.01	-0.178	0.029	0.029	0.005	0.029	0.011	0.937	0.992	0.559	0.73
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:s:101205435-101205732	gene:ENSG00000120963_1_MES_2	True	cassette^2|ir^3|multi_exon_spanning^3	False	C1_C2	101202447-101205435	False	False	False	0.009	0.007	0.002	1.0	1.0	0.849	0.914	0.015	-0.006	0.143	0.143	0.464	0.286	0.008	0.108	0.238	0.3	0.126	0.031	0.024	0.048	0.095	0.066	0.038	0.022	0.229	0.229	0.075	0.057	0.016	0.016	0.016	0.112	0.016
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:s:101205435-101205732	gene:ENSG00000120963_1_MES_2	True	cassette^2|ir^3|multi_exon_spanning^3		C1_A		False	False	False	0.009	0.007	0.002	1.0	1.0	0.849	0.914	0.015	-0.006	0.143	0.143	0.464	0.286	0.008	0.108	0.238	0.3	0.126	0.031	0.024	0.048	0.095	0.066	0.038	0.022	0.229	0.229	0.075	0.057	0.016	0.016	0.016	0.112	0.016
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101202333-101202452	gene:ENSG00000120963_1_MES_2	True	cassette^2|ir^3|multi_exon_spanning^3	False	C2_C1	101202447-101205435	False	False	False	0.198							0.041	0.157	0.095	0.095	0.279	0.095						0.12						-0.078	0.733	0.733	0.468	0.533	0.079	0.079	0.143	0.011	0.032
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101202333-101202452	gene:ENSG00000120963_1_MES_2	True	cassette^2|ir^3|multi_exon_spanning^3	False	A_C2	101202447-101204650	False	False	False	0.198							0.041	0.157	0.095	0.095	0.279	0.095						0.12						-0.078	0.733	0.733	0.468	0.533	0.079	0.079	0.143	0.011	0.032
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:s:101205435-101205732	gene:ENSG00000120963_1_MES_3	True	cassette^2|ir^3|multi_exon_spanning^3	False	C1_C2	101202447-101205435	False	False	False	0.009	0.007	0.002	1.0	1.0	0.849	0.914	0.015	-0.006	0.143	0.143	0.464	0.286	0.008	0.108	0.238	0.3	0.126	0.031	0.024	0.048	0.095	0.066	0.038	0.022	0.229	0.229	0.075	0.057	0.016	0.016	0.016	0.112	0.016
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:s:101205435-101205732	gene:ENSG00000120963_1_MES_3	True	cassette^2|ir^3|multi_exon_spanning^3		C1_A		False	False	False	0.009	0.007	0.002	1.0	1.0	0.849	0.914	0.015	-0.006	0.143	0.143	0.464	0.286	0.008	0.108	0.238	0.3	0.126	0.031	0.024	0.048	0.095	0.066	0.038	0.022	0.229	0.229	0.075	0.057	0.016	0.016	0.016	0.112	0.016
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101202333-101202452	gene:ENSG00000120963_1_MES_3	True	cassette^2|ir^3|multi_exon_spanning^3	False	C2_C1	101202447-101205435	False	False	False	0.198							0.041	0.157	0.095	0.095	0.279	0.095						0.12						-0.078	0.733	0.733	0.468	0.533	0.079	0.079	0.143	0.011	0.032
gene:ENSG00000120963_1	gene:ENSG00000120963	ZNF706	8	-	gene:ENSG00000120963:t:101202333-101202452	gene:ENSG00000120963_1_MES_3	True	cassette^2|ir^3|multi_exon_spanning^3	False	A_C2	101202453-101204649	False	False	False	0.198							0.041	0.157	0.095	0.095	0.279	0.095						0.12						-0.078	0.733	0.733	0.468	0.533	0.079	0.079	0.143	0.011	0.032
